claim_id,policy_id,claim_date,claim_type,claim_amount_usd,settled_amount_usd,status,description,is_fraud_flag,days_to_report
CLM01545,POL01468,2020-03-05,Fire,16977.69,,Pending,Rear end damage in parking lot,No,
CLM01546,POL01580,11-03-2021,Flood,29591.52,,Pending,Windshield cracked by debris,No,40.0
CLM01547,POL01347,19/03/2022,Theft,8114.11,,Rejected,Windshield cracked by debris,No,19.0
CLM01548,POL00384,08 Jun 2021,Vandalism,75972.99,,Pending,,No,6.0
CLM01549,POL01203,04/02/2021,Natural Disaster,65877.91,,Pending,Flood damage during heavy rainfall,Yes,13.0
CLM01550,POL01677,11-18-2024,Vandalism,48650.3,,Pending,Flood damage during heavy rainfall,Yes,53.0
CLM01551,POL00812,03-05-2024,Theft,4277.92,,Approved,Windshield cracked by debris,No,33.0
CLM01552,POL02028,2020-09-01,Natural Disaster,22677.9,,Pending,Flood damage during heavy rainfall,No,8.0
CLM01553,POL01988,26/09/2024,Vandalism,40258.89,,Rejected,Vandalism - scratches and dents,No,55.0
CLM01554,POL00955,23 Jun 2021,Vandalism,72911.01,,Approved,,No,35.0
CLM01555,POL00947,2020-05-25,Flood,73636.96,,Rejected,Hit and run incident,No,5.0
CLM01556,POL01903,11/01/2024,Natural Disaster,39414.07,27455.67,Settled,Vandalism - scratches and dents,No,32.0
CLM01557,POL01849,04-26-2022,Natural Disaster,38957.61,20549.67,Settled,Fire damage in garage,No,52.0
CLM01558,POL00698,2024-05-14,Flood,20833.86,,Rejected,Rear end damage in parking lot,No,47.0
CLM01559,POL02048,07-01-2021,Theft,65727.03,49995.5,Settled,Hit and run incident,Yes,1.0
CLM01560,POL02747,09-18-2021,Accident,28406.23,,Rejected,Windshield cracked by debris,No,2.0
CLM01561,POL02923,23 May 2022,Fire,71324.76,,Pending,Vehicle stolen from residential area,No,0.0
CLM01562,POL02576,2024-08-12,Flood,46172.7,,Approved,Vandalism - scratches and dents,Yes,49.0
CLM01563,POL01199,2024-03-22,Accident,18635.39,,Approved,Windshield cracked by debris,No,17.0
CLM01564,POL02773,10/08/2022,Natural Disaster,28356.78,,Rejected,Windshield cracked by debris,No,58.0
CLM01565,POL01445,10 Oct 2021,Vandalism,16797.8,,Rejected,Hit and run incident,No,
CLM01566,POL01908,11 Apr 2021,Natural Disaster,79889.51,,Under Review,Vandalism - scratches and dents,No,14.0
CLM01567,POL02708,24/05/2022,Flood,76650.26,,Under Review,Windshield cracked by debris,No,21.0
CLM01568,POL02436,07 Jan 2023,Flood,77928.96,,Rejected,Vandalism - scratches and dents,No,41.0
CLM01569,POL00656,2024-04-10,Fire,15933.26,,Rejected,Front end collision on highway,No,48.0
CLM01570,POL02433,03/10/2023,Vandalism,15180.63,,Pending,Windshield cracked by debris,No,55.0
CLM01571,POL00800,01 Dec 2022,Flood,-3530.35,,Under Review,Flood damage during heavy rainfall,No,9.0
CLM01572,POL01439,01/05/2023,Accident,15891.76,,Approved,Flood damage during heavy rainfall,No,
CLM01573,POL02758,2021-07-01,Accident,75689.82,,Under Review,Front end collision on highway,No,10.0
CLM01574,POL01324,14/03/2020,Accident,61741.87,,Pending,Hit and run incident,No,18.0
CLM01575,POL01073,2022-04-09,Natural Disaster,32226.09,,Rejected,Flood damage during heavy rainfall,No,33.0
CLM01576,POL01664,12-20-2023,Accident,7867.95,,Pending,Fire damage in garage,No,43.0
CLM01577,POL02383,10-31-2024,Flood,5027.23,,Rejected,Windshield cracked by debris,No,11.0
CLM01578,POL00050,11 Dec 2020,Natural Disaster,32810.73,,Under Review,Flood damage during heavy rainfall,No,19.0
CLM01579,POL01188,17 Jul 2020,Fire,76237.59,,Rejected,,No,51.0
CLM01580,POL02861,08-31-2022,Accident,12190.11,,Rejected,Flood damage during heavy rainfall,No,7.0
CLM01581,POL02729,09 Jun 2022,Vandalism,20985.44,,Under Review,Hit and run incident,Yes,43.0
CLM01582,POL02853,20/05/2021,Natural Disaster,23236.36,,Approved,Flood damage during heavy rainfall,No,36.0
CLM01583,POL01934,08 Mar 2023,Accident,47977.1,,Approved,,No,34.0
CLM01584,POL02407,09-09-2020,Accident,53793.99,40525.45,Settled,,No,15.0
CLM01585,POL00097,09-01-2022,Vandalism,63684.68,,Pending,Hit and run incident,No,7.0
CLM01586,POL00680,03 Dec 2023,Flood,28787.87,,Pending,Rear end damage in parking lot,No,7.0
CLM01587,POL00940,21/05/2021,Flood,71935.88,,Rejected,Vandalism - scratches and dents,No,6.0
CLM01588,POL00761,11-19-2024,Fire,-4724.5,,Under Review,Windshield cracked by debris,No,24.0
CLM01589,POL01440,2023-07-23,Theft,38483.98,,Approved,Flood damage during heavy rainfall,No,44.0
CLM01590,POL01429,09/01/2022,Theft,0.0,,Under Review,Front end collision on highway,No,17.0
CLM01591,POL02869,06/08/2022,Accident,66973.28,,Rejected,Flood damage during heavy rainfall,No,
CLM01592,POL00001,09 Apr 2022,Theft,74126.75,,Under Review,Windshield cracked by debris,Yes,0.0
CLM01593,POL01279,04 Nov 2020,Fire,34752.66,22896.23,Settled,Front end collision on highway,No,56.0
CLM01594,POL02715,09-03-2023,Fire,37392.04,,Under Review,Vehicle stolen from residential area,No,10.0
CLM01595,POL01907,16/09/2023,Natural Disaster,35226.83,,Pending,Vehicle stolen from residential area,No,35.0
CLM01596,POL02094,08/08/2024,Fire,19902.93,15354.46,Settled,Fire damage in garage,No,7.0
CLM01597,POL02313,2024-07-30,Vandalism,64727.81,,Rejected,Vehicle stolen from residential area,Yes,44.0
CLM01598,POL02586,24 Feb 2020,Fire,19291.87,,Under Review,Hit and run incident,No,43.0
CLM01599,POL02268,2020-09-22,Fire,52563.62,,Pending,Front end collision on highway,No,18.0
CLM01600,POL01406,2023-03-27,Fire,46766.07,,Under Review,Vandalism - scratches and dents,No,48.0
CLM01601,POL02302,21/11/2023,Flood,18298.93,,Approved,Front end collision on highway,No,4.0
CLM01602,POL01660,13/01/2023,Flood,70948.65,,Approved,Vehicle stolen from residential area,No,54.0
CLM01603,POL00638,05-28-2022,Theft,28807.91,,Rejected,Fire damage in garage,No,24.0
CLM01604,POL01629,12-15-2023,Theft,55180.56,,Under Review,Flood damage during heavy rainfall,No,53.0
CLM01605,POL02623,2024-07-23,Vandalism,46959.95,,Under Review,Rear end damage in parking lot,No,26.0
CLM01606,POL02855,12-24-2022,Fire,14555.12,8128.73,Settled,Flood damage during heavy rainfall,Yes,21.0
CLM01607,POL00967,05/01/2021,Vandalism,3848.38,1928.83,Settled,Vandalism - scratches and dents,No,37.0
CLM01608,POL02069,28 Jan 2022,Accident,5709.42,,Under Review,,No,0.0
CLM01609,POL00578,2022-06-25,Natural Disaster,39028.14,,Under Review,Windshield cracked by debris,No,33.0
CLM01610,POL00284,14 Feb 2024,Natural Disaster,47605.38,,Rejected,Flood damage during heavy rainfall,No,36.0
CLM01611,POL01804,03-18-2023,Flood,66242.99,50302.53,Settled,Flood damage during heavy rainfall,No,49.0
CLM01612,POL00082,13 Aug 2022,Flood,17123.5,13672.69,Settled,Rear end damage in parking lot,No,49.0
CLM01613,POL01489,12-16-2021,Natural Disaster,6903.01,,Approved,Front end collision on highway,No,31.0
CLM01614,POL00076,27 Aug 2020,Accident,44160.05,,Pending,Rear end damage in parking lot,No,
CLM01615,POL01731,02 Mar 2020,Theft,74339.34,,Under Review,Fire damage in garage,Yes,19.0
CLM01616,POL01840,10/11/2024,Flood,65580.34,,Under Review,Fire damage in garage,No,8.0
CLM01617,POL00999,04 Mar 2021,Flood,44801.94,,Under Review,Rear end damage in parking lot,No,6.0
CLM01618,POL00746,30/12/2024,Fire,45993.23,,Rejected,Rear end damage in parking lot,No,42.0
CLM01619,POL00468,06-29-2020,Vandalism,14900.79,14803.62,Settled,Front end collision on highway,No,0.0
CLM01620,POL02788,14 May 2020,Flood,68097.36,,Rejected,Rear end damage in parking lot,No,19.0
CLM01621,POL01601,02/03/2021,Vandalism,9957.73,,Rejected,Vandalism - scratches and dents,No,57.0
CLM01622,POL02308,18/01/2021,Natural Disaster,41124.68,,Pending,Front end collision on highway,No,23.0
CLM01623,POL00376,11-14-2021,Theft,46792.19,,Approved,Vandalism - scratches and dents,No,40.0
CLM01624,POL01865,21/07/2023,Fire,77426.03,75374.25,Settled,Front end collision on highway,No,
CLM01625,POL01855,26 May 2020,Vandalism,35917.62,,Approved,Hit and run incident,No,13.0
CLM01626,POL01486,10-13-2020,Vandalism,2472.98,,Rejected,Flood damage during heavy rainfall,No,
CLM01627,POL00023,12-05-2020,Accident,79639.11,,Under Review,Windshield cracked by debris,No,
CLM01628,POL02579,02-06-2022,Natural Disaster,77458.9,,Rejected,,No,60.0
CLM01629,POL01142,2024-02-13,Flood,30548.57,,Under Review,,No,16.0
CLM01630,POL01001,29 Nov 2021,Fire,76920.5,40301.23,Settled,Fire damage in garage,No,48.0
CLM01631,POL00601,03-08-2023,Accident,73095.41,107097.96,Settled,Vehicle stolen from residential area,No,26.0
CLM01632,POL01709,04 May 2020,Accident,13832.24,,Pending,Vandalism - scratches and dents,No,47.0
CLM01633,POL00288,15/12/2022,Fire,3321.82,,Pending,Rear end damage in parking lot,No,17.0
CLM01634,POL01421,16/11/2024,Natural Disaster,56512.62,,Pending,Rear end damage in parking lot,No,8.0
CLM01635,POL02107,01-08-2020,Vandalism,43876.72,,Under Review,Windshield cracked by debris,No,51.0
CLM01636,POL01225,16 Apr 2021,Accident,43808.6,,Pending,Windshield cracked by debris,No,11.0
CLM01637,POL02817,19/01/2024,Flood,55399.25,,Approved,Hit and run incident,No,2.0
CLM01638,POL02332,03-05-2020,Theft,51273.52,,Under Review,Fire damage in garage,No,0.0
CLM01639,POL01105,07-27-2020,Flood,803.14,,Approved,Hit and run incident,No,29.0
CLM01640,POL02619,2024-02-01,Flood,78759.04,,Pending,Front end collision on highway,No,19.0
CLM01641,POL01747,03-06-2022,Vandalism,49610.7,,Rejected,Vehicle stolen from residential area,No,60.0
CLM01642,POL00459,07-10-2020,Fire,75591.43,,Under Review,Vandalism - scratches and dents,No,31.0
CLM01643,POL02713,08 Jun 2020,Vandalism,-616.54,,Pending,Windshield cracked by debris,No,58.0
CLM01644,POL00897,07-11-2021,Accident,4109.35,,Approved,Vandalism - scratches and dents,No,
CLM01645,POL00484,28/12/2022,Fire,78991.77,,Rejected,Rear end damage in parking lot,No,12.0
CLM01646,POL01516,25 Apr 2021,Flood,28435.54,,Pending,Windshield cracked by debris,No,45.0
CLM01647,POL02843,2021-03-10,Accident,42695.28,,Under Review,Hit and run incident,No,59.0
CLM01648,POL02955,04 Jan 2023,Flood,71992.23,,Under Review,,No,30.0
CLM01649,POL00247,2023-02-18,Flood,59523.85,52387.42,Settled,Vehicle stolen from residential area,No,59.0
CLM01650,POL00242,2021-12-03,Fire,16030.09,,Rejected,,No,10.0
CLM01651,POL02022,2024-01-10,Flood,38064.08,,Rejected,Rear end damage in parking lot,No,47.0
CLM01652,POL00911,21 Apr 2022,Accident,5128.3,,Approved,Front end collision on highway,No,10.0
CLM01653,POL02159,01-17-2021,Vandalism,1846.13,,Pending,Front end collision on highway,No,5.0
CLM01654,POL02183,23/01/2023,Flood,0.0,,Approved,Vehicle stolen from residential area,No,48.0
CLM01655,POL00109,2022-12-26,Natural Disaster,5889.57,,Under Review,Flood damage during heavy rainfall,No,12.0
CLM01656,POL01730,22 Dec 2024,Flood,46229.81,,Approved,Rear end damage in parking lot,No,53.0
CLM01657,POL01487,05/07/2023,Theft,25936.43,,Under Review,Windshield cracked by debris,No,54.0
CLM01658,POL01026,12/10/2024,Vandalism,31081.38,,Approved,Fire damage in garage,No,58.0
CLM01659,POL02318,02-21-2022,Natural Disaster,18911.94,,Approved,Windshield cracked by debris,No,12.0
CLM01660,POL01446,03-09-2022,Theft,40405.8,,Rejected,,Yes,54.0
CLM01661,POL01274,2024-08-07,Natural Disaster,58872.14,,Approved,Windshield cracked by debris,No,59.0
CLM01662,POL01329,07-29-2020,Accident,38697.62,,Approved,Rear end damage in parking lot,No,23.0
CLM01663,POL02157,21 Jul 2020,Natural Disaster,5507.18,,Rejected,Vehicle stolen from residential area,No,24.0
CLM01664,POL01533,08 Dec 2021,Accident,25915.76,,Pending,Rear end damage in parking lot,No,22.0
CLM01665,POL00923,19 Aug 2024,Vandalism,11770.43,,Pending,Front end collision on highway,No,60.0
CLM01666,POL00344,2022-04-02,Flood,32243.76,,Under Review,Front end collision on highway,No,5.0
CLM01667,POL01719,03/08/2021,Natural Disaster,65738.57,,Pending,Vandalism - scratches and dents,No,40.0
CLM01668,POL01473,26/10/2022,Natural Disaster,42114.58,,Under Review,Flood damage during heavy rainfall,No,9.0
CLM01669,POL02759,2020-09-17,Flood,16847.49,,Under Review,Flood damage during heavy rainfall,No,40.0
CLM01670,POL01486,2020-05-20,Fire,0.0,,Under Review,Vehicle stolen from residential area,Yes,25.0
CLM01671,POL00106,2024-05-01,Fire,23135.17,11784.93,Settled,Fire damage in garage,No,0.0
CLM01672,POL01777,12-15-2022,Fire,24947.27,16861.15,Settled,Rear end damage in parking lot,No,21.0
CLM01673,POL00893,2021-06-14,Fire,40584.35,,Under Review,Front end collision on highway,No,10.0
CLM01674,POL00613,24 Oct 2021,Accident,50848.68,,Pending,Vandalism - scratches and dents,Yes,19.0
CLM01675,POL02708,2024-05-02,Vandalism,7595.21,,Approved,,No,
CLM01676,POL00056,30/11/2021,Fire,52635.57,,Rejected,Flood damage during heavy rainfall,No,
CLM01677,POL00804,25 Jun 2020,Theft,38302.04,,Under Review,Front end collision on highway,No,18.0
CLM01678,POL01925,2020-12-12,Theft,7463.38,,Rejected,Front end collision on highway,No,
CLM01679,POL02054,07-06-2024,Theft,18365.41,,Under Review,Rear end damage in parking lot,No,9.0
CLM01680,POL02392,18 Apr 2021,Vandalism,45557.89,,Rejected,Windshield cracked by debris,No,19.0
CLM01681,POL00158,01 Jan 2024,Flood,65170.98,,Approved,Vehicle stolen from residential area,No,56.0
CLM01682,POL02976,06-08-2020,Theft,16531.54,,Approved,Front end collision on highway,No,30.0
CLM01683,POL02052,04 Sep 2022,Fire,27335.36,,Rejected,Vehicle stolen from residential area,No,39.0
CLM01684,POL00778,07-13-2020,Theft,18081.54,,Approved,Flood damage during heavy rainfall,No,48.0
CLM01685,POL00035,08-05-2021,Fire,74166.43,,Under Review,Hit and run incident,No,
CLM01686,POL00597,07/01/2020,Theft,40493.96,22307.41,Settled,Flood damage during heavy rainfall,No,4.0
CLM01687,POL00476,2020-02-21,Flood,67966.0,,Rejected,Hit and run incident,No,33.0
CLM01688,POL00775,19 Mar 2021,Flood,13979.54,,Approved,,Yes,11.0
CLM01689,POL00105,26/03/2022,Natural Disaster,13836.19,,Rejected,Vehicle stolen from residential area,No,36.0
CLM01690,POL01225,2022-05-27,Fire,57398.65,,Under Review,Front end collision on highway,No,26.0
CLM01691,POL00752,07-19-2021,Flood,17526.02,14548.53,Settled,Front end collision on highway,No,1.0
CLM01692,POL01499,23/09/2022,Vandalism,57179.57,,Under Review,Vandalism - scratches and dents,No,11.0
CLM01693,POL00767,2023-11-08,Accident,14434.89,,Rejected,Rear end damage in parking lot,No,22.0
CLM01694,POL01942,16 May 2023,Fire,988.42,,Approved,Front end collision on highway,No,8.0
CLM01695,POL02119,04-17-2020,Vandalism,41557.85,,Under Review,Vandalism - scratches and dents,No,10.0
CLM01696,POL01569,22 May 2023,Flood,40635.94,23613.47,Settled,Fire damage in garage,No,16.0
CLM01697,POL01031,12-06-2023,Vandalism,7622.91,5511.65,Settled,,No,54.0
CLM01698,POL02852,2021-08-03,Vandalism,35593.72,,Rejected,Windshield cracked by debris,No,59.0
CLM01699,POL02896,2020-11-27,Fire,0.0,,Rejected,Vandalism - scratches and dents,No,11.0
CLM01700,POL00120,30/12/2020,Accident,60843.7,,Rejected,Rear end damage in parking lot,No,41.0
CLM01701,POL02536,31 May 2022,Accident,14588.67,,Approved,Hit and run incident,No,19.0
CLM01702,POL01682,2024-09-12,Accident,60802.22,,Rejected,,No,19.0
CLM01703,POL02169,11 May 2021,Flood,53496.25,33747.39,Settled,Rear end damage in parking lot,No,8.0
CLM01704,POL01348,2022-02-24,Natural Disaster,16509.43,,Rejected,Hit and run incident,No,28.0
CLM01705,POL01019,2022-02-20,Theft,1623.39,,Pending,Vehicle stolen from residential area,No,11.0
CLM01706,POL02298,07-03-2020,Flood,51717.07,,Approved,Hit and run incident,No,
CLM01707,POL02827,02/08/2023,Fire,60740.54,,Approved,Rear end damage in parking lot,No,44.0
CLM01708,POL02079,04-09-2020,Natural Disaster,76028.95,,Approved,,No,28.0
CLM01709,POL01900,2020-02-25,Natural Disaster,71444.73,,Pending,Hit and run incident,No,48.0
CLM01710,POL01979,07 Apr 2024,Flood,26329.93,,Pending,Fire damage in garage,No,53.0
CLM01711,POL02863,03-19-2021,Vandalism,7825.62,,Approved,,No,36.0
CLM01712,POL02986,2023-01-31,Theft,41197.61,,Approved,Rear end damage in parking lot,No,51.0
CLM01713,POL00547,2021-04-24,Fire,7381.8,5663.57,Settled,Fire damage in garage,No,
CLM01714,POL02529,01-06-2024,Natural Disaster,11539.02,,Rejected,Hit and run incident,No,0.0
CLM01715,POL01676,02-05-2023,Accident,31145.3,30207.23,Settled,Flood damage during heavy rainfall,No,43.0
CLM01716,POL00533,10/09/2024,Natural Disaster,0.0,,Under Review,Hit and run incident,No,45.0
CLM01717,POL02096,09-18-2020,Fire,45537.78,,Rejected,Windshield cracked by debris,Yes,26.0
CLM01718,POL02521,16 Aug 2020,Natural Disaster,29682.99,18720.48,Settled,Front end collision on highway,No,48.0
CLM01719,POL01200,11-09-2022,Theft,23607.88,,Approved,Flood damage during heavy rainfall,No,
CLM01720,POL02301,24 Jul 2024,Theft,30255.15,,Approved,Vehicle stolen from residential area,Yes,44.0
CLM01721,POL02934,19 Dec 2023,Natural Disaster,47918.28,,Rejected,Front end collision on highway,No,20.0
CLM01722,POL01980,11-20-2020,Fire,75124.44,,Approved,Vehicle stolen from residential area,No,21.0
CLM01723,POL01208,19/03/2022,Flood,46732.26,53420.12,Settled,Hit and run incident,No,55.0
CLM01724,POL00835,14/11/2022,Fire,37893.86,24526.26,Settled,Rear end damage in parking lot,No,53.0
CLM01725,POL00025,09 Apr 2020,Accident,37929.1,,Rejected,,No,23.0
CLM01726,POL02644,14/01/2021,Natural Disaster,9830.19,,Under Review,Hit and run incident,No,47.0
CLM01727,POL01821,21 Jul 2021,Fire,0.0,,Approved,,No,
CLM01728,POL02174,09-05-2022,Flood,26107.58,,Rejected,Hit and run incident,No,23.0
CLM01729,POL01580,2024-02-20,Fire,30601.4,16049.05,Settled,Fire damage in garage,No,25.0
CLM01730,POL00775,02-20-2024,Theft,3179.65,,Pending,Flood damage during heavy rainfall,No,59.0
CLM01731,POL00732,2021-12-12,Natural Disaster,63434.85,53834.88,Settled,Rear end damage in parking lot,No,30.0
CLM01732,POL02812,16/02/2021,Accident,-3602.96,,Approved,Vehicle stolen from residential area,No,49.0
CLM01733,POL01793,01-18-2022,Accident,18786.01,,Rejected,Rear end damage in parking lot,No,
CLM01734,POL02494,18 Oct 2024,Natural Disaster,5113.95,,Under Review,Rear end damage in parking lot,No,5.0
CLM01735,POL01803,05-07-2022,Natural Disaster,79637.96,,Under Review,Hit and run incident,No,18.0
CLM01736,POL00620,01-16-2024,Accident,2343.46,,Pending,Vandalism - scratches and dents,No,
CLM01737,POL02322,03-30-2022,Fire,16399.25,,Rejected,Flood damage during heavy rainfall,No,53.0
CLM01738,POL02397,28 Apr 2020,Vandalism,0.0,,Under Review,Front end collision on highway,No,32.0
CLM01739,POL01068,22 Dec 2022,Vandalism,50337.71,,Rejected,Rear end damage in parking lot,No,26.0
CLM01740,POL00710,2022-10-31,Natural Disaster,56322.07,,Rejected,Vandalism - scratches and dents,No,37.0
CLM01741,POL02565,01-03-2020,Natural Disaster,37510.67,33522.35,Settled,Fire damage in garage,No,9.0
CLM01742,POL01374,09/03/2020,Theft,48097.23,,Rejected,Hit and run incident,No,21.0
CLM01743,POL01179,08-22-2020,Accident,34625.37,,Approved,Vandalism - scratches and dents,No,11.0
CLM01744,POL01098,14/06/2020,Natural Disaster,58508.84,,Rejected,Rear end damage in parking lot,No,39.0
CLM01745,POL00289,06-18-2021,Vandalism,52746.89,,Rejected,,No,50.0
CLM01746,POL01152,03/05/2020,Flood,48534.76,,Rejected,Fire damage in garage,Yes,47.0
CLM01747,POL00875,04/03/2021,Natural Disaster,61680.08,,Rejected,Vandalism - scratches and dents,No,30.0
CLM01748,POL02540,05/01/2022,Accident,29578.1,,Pending,Vehicle stolen from residential area,No,9.0
CLM01749,POL00452,08 Apr 2023,Accident,17543.49,,Approved,Rear end damage in parking lot,No,38.0
CLM01750,POL00862,27 Jun 2020,Accident,67512.21,34975.57,Settled,Front end collision on highway,No,59.0
CLM01751,POL00104,09/04/2023,Fire,58504.24,,Under Review,Front end collision on highway,No,12.0
CLM01752,POL00437,25/01/2021,Theft,61122.07,,Rejected,Rear end damage in parking lot,No,23.0
CLM01753,POL02990,22/01/2021,Vandalism,58042.57,,Under Review,Rear end damage in parking lot,No,11.0
CLM01754,POL01478,11/11/2021,Flood,74729.83,,Pending,Fire damage in garage,Yes,57.0
CLM01755,POL01244,02-10-2024,Fire,21658.81,,Under Review,Fire damage in garage,No,35.0
CLM01756,POL01026,28 Oct 2021,Accident,12757.44,,Approved,Vandalism - scratches and dents,No,17.0
CLM01757,POL02088,07/06/2023,Accident,66918.12,,Approved,Fire damage in garage,No,
CLM01758,POL02414,2020-08-29,Natural Disaster,14295.18,,Under Review,Flood damage during heavy rainfall,No,3.0
CLM01759,POL01467,18/04/2020,Theft,6196.79,3627.57,Settled,,No,43.0
CLM01760,POL02017,22/01/2022,Natural Disaster,53461.29,,Rejected,Vehicle stolen from residential area,No,6.0
CLM01761,POL02266,05-02-2020,Vandalism,76219.51,,Approved,,No,57.0
CLM01762,POL01289,2023-12-09,Theft,62462.61,,Rejected,Rear end damage in parking lot,No,30.0
CLM01763,POL00382,27/09/2022,Theft,79489.0,,Pending,,No,18.0
CLM01764,POL02460,25 Sep 2020,Accident,37193.34,,Rejected,Flood damage during heavy rainfall,No,33.0
CLM01765,POL02450,08/05/2023,Theft,43147.89,,Pending,Vehicle stolen from residential area,No,0.0
CLM01766,POL02524,2020-04-03,Accident,19759.9,,Pending,Front end collision on highway,No,25.0
CLM01767,POL00146,11-09-2022,Natural Disaster,14345.8,,Under Review,Fire damage in garage,No,31.0
CLM01768,POL02092,07-21-2020,Vandalism,25652.96,,Pending,Vandalism - scratches and dents,No,2.0
CLM01769,POL00226,05/05/2020,Flood,4944.34,,Approved,,No,18.0
CLM01770,POL00788,02-02-2023,Fire,47551.82,,Approved,Windshield cracked by debris,No,3.0
CLM01771,POL00400,06 Mar 2021,Fire,71709.41,,Under Review,Vandalism - scratches and dents,No,36.0
CLM01772,POL00080,2022-02-16,Accident,53008.32,,Rejected,Front end collision on highway,No,53.0
CLM01773,POL00646,30 Apr 2023,Theft,24229.58,,Approved,Vandalism - scratches and dents,No,1.0
CLM01774,POL01554,2024-03-01,Flood,49754.01,,Under Review,Flood damage during heavy rainfall,No,54.0
CLM01775,POL00652,2022-08-31,Natural Disaster,10514.15,,Pending,,No,33.0
CLM01776,POL02882,01-29-2020,Theft,23149.26,,Approved,Hit and run incident,No,15.0
CLM01777,POL01537,09-07-2022,Fire,68613.51,36207.56,Settled,,No,34.0
CLM01778,POL02016,01/06/2021,Theft,15115.42,,Pending,Vandalism - scratches and dents,No,34.0
CLM01779,POL00304,02 Jul 2024,Natural Disaster,74062.49,,Approved,,No,32.0
CLM01780,POL01054,18 Jun 2022,Flood,11999.42,,Under Review,Front end collision on highway,No,55.0
CLM01781,POL01476,2023-02-23,Vandalism,31641.08,,Under Review,Vandalism - scratches and dents,No,3.0
CLM01782,POL00626,31 Jul 2024,Accident,21637.16,,Rejected,Fire damage in garage,No,36.0
CLM01783,POL02316,08/03/2022,Accident,33945.33,,Under Review,Rear end damage in parking lot,No,23.0
CLM01784,POL01888,09 Feb 2023,Accident,17510.79,,Under Review,Fire damage in garage,No,3.0
CLM01785,POL00037,02-03-2023,Vandalism,69683.95,35759.07,Settled,Vehicle stolen from residential area,No,41.0
CLM01786,POL01819,02-12-2023,Natural Disaster,26682.57,,Approved,Vandalism - scratches and dents,No,37.0
CLM01787,POL01592,07/11/2023,Flood,27627.11,,Under Review,Windshield cracked by debris,No,10.0
CLM01788,POL00760,06-08-2023,Fire,48060.12,,Under Review,Front end collision on highway,No,32.0
CLM01789,POL00315,2020-03-05,Fire,11584.39,,Under Review,,No,14.0
CLM01790,POL02252,10-03-2023,Flood,5839.15,,Rejected,Hit and run incident,No,4.0
CLM01791,POL02904,14/12/2023,Theft,23918.5,,Under Review,,No,4.0
CLM01792,POL01154,18 Apr 2024,Flood,45222.16,,Rejected,,No,56.0
CLM01793,POL01317,01-28-2024,Fire,71141.52,,Pending,Rear end damage in parking lot,No,12.0
CLM01794,POL02583,12-27-2020,Natural Disaster,34286.28,,Approved,Fire damage in garage,No,50.0
CLM01795,POL01387,08 May 2020,Theft,17944.41,,Approved,Vandalism - scratches and dents,No,26.0
CLM01796,POL02358,2021-12-03,Natural Disaster,72119.48,,Under Review,Windshield cracked by debris,No,15.0
CLM01797,POL01180,18 Jan 2022,Fire,63666.29,,Rejected,Rear end damage in parking lot,No,40.0
CLM01798,POL01124,2022-09-11,Accident,-2882.18,,Rejected,,No,33.0
CLM01799,POL01828,2023-12-21,Fire,73896.22,39058.9,Settled,Flood damage during heavy rainfall,No,46.0
CLM01800,POL00238,2021-12-21,Theft,76406.77,,Approved,Rear end damage in parking lot,Yes,
CLM01801,POL00433,05/04/2024,Vandalism,34211.12,,Rejected,Hit and run incident,No,22.0
CLM01802,POL02339,2023-07-06,Natural Disaster,69337.04,,Rejected,Windshield cracked by debris,No,25.0
CLM01803,POL01926,2021-10-28,Theft,78652.73,,Pending,Rear end damage in parking lot,Yes,23.0
CLM01804,POL02588,25/03/2020,Flood,12381.21,,Approved,Vehicle stolen from residential area,No,29.0
CLM01805,POL00858,11/12/2020,Accident,31822.65,,Approved,Rear end damage in parking lot,No,47.0
CLM01806,POL01646,04/02/2020,Theft,17619.61,,Pending,Front end collision on highway,No,9.0
CLM01807,POL02759,08-09-2024,Accident,47790.9,,Approved,Hit and run incident,No,2.0
CLM01808,POL00313,04 Oct 2024,Theft,6121.38,3962.2,Settled,Front end collision on highway,No,30.0
CLM01809,POL01574,27/02/2022,Accident,7420.05,,Approved,Flood damage during heavy rainfall,No,34.0
CLM01810,POL02869,2023-03-13,Accident,4719.56,4144.22,Settled,Vandalism - scratches and dents,No,40.0
CLM01811,POL01240,12 Apr 2024,Fire,27733.38,,Rejected,Rear end damage in parking lot,No,
CLM01812,POL01917,2022-04-14,Natural Disaster,51271.54,,Pending,Vehicle stolen from residential area,Yes,27.0
CLM01813,POL02767,25/07/2023,Accident,29668.02,,Under Review,,No,56.0
CLM01814,POL00912,14 Dec 2022,Natural Disaster,40619.53,,Approved,Rear end damage in parking lot,No,51.0
CLM01815,POL01600,30/09/2020,Natural Disaster,19695.15,,Under Review,Hit and run incident,No,9.0
CLM01816,POL00944,20/08/2024,Natural Disaster,68545.83,51109.2,Settled,Vehicle stolen from residential area,Yes,41.0
CLM01817,POL02501,07-04-2024,Theft,32685.8,,Pending,Windshield cracked by debris,No,51.0
CLM01818,POL00736,07-17-2023,Vandalism,1724.14,,Pending,Vehicle stolen from residential area,Yes,48.0
CLM01819,POL00727,23 Sep 2020,Fire,24484.22,,Under Review,Fire damage in garage,No,33.0
CLM01820,POL02608,03-27-2024,Theft,4485.84,,Approved,Front end collision on highway,No,9.0
