claim_id,policy_id,claim_date,claim_type,claim_amount_usd,settled_amount_usd,status,description,is_fraud_flag,days_to_report
CLM01514,POL01805,2021-01-30,Natural Disaster,59635.7,0.0,Approved,Rear end damage in parking lot,False,49
CLM01515,POL01222,2021-07-31,Fire,75218.34,0.0,Pending,Hit and run incident,False,6
CLM01516,POL00168,2023-06-26,Fire,49103.72,0.0,Pending,Vandalism - scratches and dents,False,51
CLM01517,POL00627,2022-10-08,Accident,48848.55,0.0,Under Review,,False,11
CLM01518,POL02292,2021-07-11,Vandalism,24227.95,0.0,Rejected,Rear end damage in parking lot,False,17
CLM01519,POL02825,2024-09-24,Natural Disaster,53626.09,0.0,Under Review,Hit and run incident,False,51
CLM01520,POL02719,2020-03-17,Vandalism,965.73,0.0,Approved,,False,18
CLM01521,POL02719,2022-11-07,Theft,27590.93,0.0,Pending,Hit and run incident,False,8
CLM01522,POL00603,2022-04-26,Vandalism,68019.46,0.0,Approved,Vehicle stolen from residential area,False,19
CLM01523,POL01474,2021-06-02,Flood,78916.34,0.0,Approved,Flood damage during heavy rainfall,False,54
CLM01524,POL01037,2021-09-17,Theft,29711.03,28477.53,Settled,Vehicle stolen from residential area,False,44
CLM01525,POL00572,2021-01-28,Theft,78129.7,0.0,Approved,Windshield cracked by debris,False,29
CLM01526,POL01219,2021-03-18,Vandalism,71710.19,0.0,Pending,Vandalism - scratches and dents,True,10
CLM01527,POL02525,2020-03-01,Vandalism,16978.93,0.0,Approved,Hit and run incident,True,12
CLM01528,POL02631,2022-04-25,Flood,76827.58,62463.01,Settled,Rear end damage in parking lot,False,8
CLM01529,POL00857,2022-04-16,Natural Disaster,0.0,0.0,Rejected,Vehicle stolen from residential area,False,19
CLM01530,POL00579,2022-05-28,Theft,32098.61,0.0,Rejected,Vehicle stolen from residential area,False,7
CLM01531,POL00368,2023-10-23,Flood,17138.42,0.0,Pending,Vandalism - scratches and dents,False,19
CLM01532,POL02117,2021-08-21,Theft,38362.66,0.0,Approved,Rear end damage in parking lot,False,17
CLM01533,POL00271,2024-03-17,Fire,19553.63,0.0,Pending,Vandalism - scratches and dents,False,1
CLM01534,POL01930,2023-03-29,Accident,4646.15,0.0,Under Review,Hit and run incident,False,14
CLM01535,POL02748,2020-07-05,Natural Disaster,4872.42,0.0,Approved,Hit and run incident,False,11
CLM01536,POL02019,2022-07-30,Flood,31040.15,0.0,Pending,Windshield cracked by debris,False,23
CLM01537,POL01286,2021-10-18,Accident,33950.93,31108.24,Settled,Hit and run incident,False,54
CLM01538,POL00029,2021-04-15,Flood,36341.07,0.0,Rejected,Vehicle stolen from residential area,False,22
CLM01539,POL01536,2020-08-25,Vandalism,15024.55,14781.4,Settled,Front end collision on highway,False,52
CLM01540,POL01125,2024-07-15,Fire,45281.57,0.0,Approved,Hit and run incident,False,9
CLM01541,POL00770,2020-12-24,Vandalism,28404.25,0.0,Approved,Windshield cracked by debris,False,55
CLM01542,POL01527,2021-09-12,Accident,54777.7,0.0,Under Review,Rear end damage in parking lot,False,51
CLM01543,POL02339,2020-09-02,Vandalism,7844.92,0.0,Pending,Fire damage in garage,False,58
CLM01544,POL01911,2022-01-18,Flood,10393.14,0.0,Approved,Flood damage during heavy rainfall,False,4
CLM01545,POL01468,2020-03-05,Fire,16977.69,0.0,Pending,Rear end damage in parking lot,False,0
CLM01546,POL01580,2021-11-03,Flood,29591.52,0.0,Pending,Windshield cracked by debris,False,40
CLM01547,POL01347,2022-03-19,Theft,8114.11,0.0,Rejected,Windshield cracked by debris,False,19
CLM01548,POL00384,2021-06-08,Vandalism,75972.99,0.0,Pending,,False,6
CLM01549,POL01203,2021-02-04,Natural Disaster,65877.91,0.0,Pending,Flood damage during heavy rainfall,True,13
CLM01550,POL01677,2024-11-18,Vandalism,48650.3,0.0,Pending,Flood damage during heavy rainfall,True,53
CLM01551,POL00812,2024-03-05,Theft,4277.92,0.0,Approved,Windshield cracked by debris,False,33
CLM01552,POL02028,2020-09-01,Natural Disaster,22677.9,0.0,Pending,Flood damage during heavy rainfall,False,8
CLM01553,POL01988,2024-09-26,Vandalism,40258.89,0.0,Rejected,Vandalism - scratches and dents,False,55
CLM01554,POL00955,2021-06-23,Vandalism,72911.01,0.0,Approved,,False,35
CLM01555,POL00947,2020-05-25,Flood,73636.96,0.0,Rejected,Hit and run incident,False,5
CLM01556,POL01903,2024-01-11,Natural Disaster,39414.07,27455.67,Settled,Vandalism - scratches and dents,False,32
CLM01557,POL01849,2022-04-26,Natural Disaster,38957.61,20549.67,Settled,Fire damage in garage,False,52
CLM01558,POL00698,2024-05-14,Flood,20833.86,0.0,Rejected,Rear end damage in parking lot,False,47
CLM01559,POL02048,2021-07-01,Theft,65727.03,49995.5,Settled,Hit and run incident,True,1
CLM01560,POL02747,2021-09-18,Accident,28406.23,0.0,Rejected,Windshield cracked by debris,False,2
CLM01561,POL02923,2022-05-23,Fire,71324.76,0.0,Pending,Vehicle stolen from residential area,False,0
CLM01562,POL02576,2024-08-12,Flood,46172.7,0.0,Approved,Vandalism - scratches and dents,True,49
CLM01563,POL01199,2024-03-22,Accident,18635.39,0.0,Approved,Windshield cracked by debris,False,17
CLM01564,POL02773,2022-08-10,Natural Disaster,28356.78,0.0,Rejected,Windshield cracked by debris,False,58
CLM01565,POL01445,2021-10-10,Vandalism,16797.8,0.0,Rejected,Hit and run incident,False,0
CLM01566,POL01908,2021-04-11,Natural Disaster,79889.51,0.0,Under Review,Vandalism - scratches and dents,False,14
CLM01567,POL02708,2022-05-24,Flood,76650.26,0.0,Under Review,Windshield cracked by debris,False,21
CLM01568,POL02436,2023-01-07,Flood,77928.96,0.0,Rejected,Vandalism - scratches and dents,False,41
CLM01569,POL00656,2024-04-10,Fire,15933.26,0.0,Rejected,Front end collision on highway,False,48
CLM01570,POL02433,2023-10-03,Vandalism,15180.63,0.0,Pending,Windshield cracked by debris,False,55
CLM01571,POL00800,2022-12-01,Flood,-3530.35,0.0,Under Review,Flood damage during heavy rainfall,False,9
CLM01572,POL01439,2023-05-01,Accident,15891.76,0.0,Approved,Flood damage during heavy rainfall,False,0
CLM01573,POL02758,2021-07-01,Accident,75689.82,0.0,Under Review,Front end collision on highway,False,10
CLM01574,POL01324,2020-03-14,Accident,61741.87,0.0,Pending,Hit and run incident,False,18
CLM01575,POL01073,2022-04-09,Natural Disaster,32226.09,0.0,Rejected,Flood damage during heavy rainfall,False,33
CLM01576,POL01664,2023-12-20,Accident,7867.95,0.0,Pending,Fire damage in garage,False,43
CLM01577,POL02383,2024-10-31,Flood,5027.23,0.0,Rejected,Windshield cracked by debris,False,11
CLM01578,POL00050,2020-12-11,Natural Disaster,32810.73,0.0,Under Review,Flood damage during heavy rainfall,False,19
CLM01579,POL01188,2020-07-17,Fire,76237.59,0.0,Rejected,,False,51
CLM01580,POL02861,2022-08-31,Accident,12190.11,0.0,Rejected,Flood damage during heavy rainfall,False,7
CLM01581,POL02729,2022-06-09,Vandalism,20985.44,0.0,Under Review,Hit and run incident,True,43
CLM01582,POL02853,2021-05-20,Natural Disaster,23236.36,0.0,Approved,Flood damage during heavy rainfall,False,36
CLM01583,POL01934,2023-03-08,Accident,47977.1,0.0,Approved,,False,34
CLM01584,POL02407,2020-09-09,Accident,53793.99,40525.45,Settled,,False,15
CLM01585,POL00097,2022-09-01,Vandalism,63684.68,0.0,Pending,Hit and run incident,False,7
CLM01586,POL00680,2023-12-03,Flood,28787.87,0.0,Pending,Rear end damage in parking lot,False,7
CLM01587,POL00940,2021-05-21,Flood,71935.88,0.0,Rejected,Vandalism - scratches and dents,False,6
CLM01588,POL00761,2024-11-19,Fire,-4724.5,0.0,Under Review,Windshield cracked by debris,False,24
CLM01589,POL01440,2023-07-23,Theft,38483.98,0.0,Approved,Flood damage during heavy rainfall,False,44
CLM01590,POL01429,2022-01-09,Theft,0.0,0.0,Under Review,Front end collision on highway,False,17
CLM01591,POL02869,2022-08-06,Accident,66973.28,0.0,Rejected,Flood damage during heavy rainfall,False,0
CLM01592,POL00001,2022-04-09,Theft,74126.75,0.0,Under Review,Windshield cracked by debris,True,0
CLM01593,POL01279,2020-11-04,Fire,34752.66,22896.23,Settled,Front end collision on highway,False,56
CLM01594,POL02715,2023-09-03,Fire,37392.04,0.0,Under Review,Vehicle stolen from residential area,False,10
CLM01595,POL01907,2023-09-16,Natural Disaster,35226.83,0.0,Pending,Vehicle stolen from residential area,False,35
CLM01596,POL02094,2024-08-08,Fire,19902.93,15354.46,Settled,Fire damage in garage,False,7
CLM01597,POL02313,2024-07-30,Vandalism,64727.81,0.0,Rejected,Vehicle stolen from residential area,True,44
CLM01598,POL02586,2020-02-24,Fire,19291.87,0.0,Under Review,Hit and run incident,False,43
CLM01599,POL02268,2020-09-22,Fire,52563.62,0.0,Pending,Front end collision on highway,False,18
CLM01600,POL01406,2023-03-27,Fire,46766.07,0.0,Under Review,Vandalism - scratches and dents,False,48
CLM01601,POL02302,2023-11-21,Flood,18298.93,0.0,Approved,Front end collision on highway,False,4
CLM01602,POL01660,2023-01-13,Flood,70948.65,0.0,Approved,Vehicle stolen from residential area,False,54
CLM01603,POL00638,2022-05-28,Theft,28807.91,0.0,Rejected,Fire damage in garage,False,24
CLM01604,POL01629,2023-12-15,Theft,55180.56,0.0,Under Review,Flood damage during heavy rainfall,False,53
CLM01605,POL02623,2024-07-23,Vandalism,46959.95,0.0,Under Review,Rear end damage in parking lot,False,26
CLM01606,POL02855,2022-12-24,Fire,14555.12,8128.73,Settled,Flood damage during heavy rainfall,True,21
CLM01607,POL00967,2021-01-05,Vandalism,3848.38,1928.83,Settled,Vandalism - scratches and dents,False,37
CLM01608,POL02069,2022-01-28,Accident,5709.42,0.0,Under Review,,False,0
CLM01609,POL00578,2022-06-25,Natural Disaster,39028.14,0.0,Under Review,Windshield cracked by debris,False,33
CLM01610,POL00284,2024-02-14,Natural Disaster,47605.38,0.0,Rejected,Flood damage during heavy rainfall,False,36
CLM01611,POL01804,2023-03-18,Flood,66242.99,50302.53,Settled,Flood damage during heavy rainfall,False,49
CLM01612,POL00082,2022-08-13,Flood,17123.5,13672.69,Settled,Rear end damage in parking lot,False,49
CLM01613,POL01489,2021-12-16,Natural Disaster,6903.01,0.0,Approved,Front end collision on highway,False,31
CLM01614,POL00076,2020-08-27,Accident,44160.05,0.0,Pending,Rear end damage in parking lot,False,0
CLM01615,POL01731,2020-03-02,Theft,74339.34,0.0,Under Review,Fire damage in garage,True,19
CLM01616,POL01840,2024-11-10,Flood,65580.34,0.0,Under Review,Fire damage in garage,False,8
CLM01617,POL00999,2021-03-04,Flood,44801.94,0.0,Under Review,Rear end damage in parking lot,False,6
CLM01618,POL00746,2024-12-30,Fire,45993.23,0.0,Rejected,Rear end damage in parking lot,False,42
CLM01619,POL00468,2020-06-29,Vandalism,14900.79,14803.62,Settled,Front end collision on highway,False,0
CLM01620,POL02788,2020-05-14,Flood,68097.36,0.0,Rejected,Rear end damage in parking lot,False,19
CLM01621,POL01601,2021-03-02,Vandalism,9957.73,0.0,Rejected,Vandalism - scratches and dents,False,57
CLM01622,POL02308,2021-01-18,Natural Disaster,41124.68,0.0,Pending,Front end collision on highway,False,23
CLM01623,POL00376,2021-11-14,Theft,46792.19,0.0,Approved,Vandalism - scratches and dents,False,40
CLM01624,POL01865,2023-07-21,Fire,77426.03,75374.25,Settled,Front end collision on highway,False,0
CLM01625,POL01855,2020-05-26,Vandalism,35917.62,0.0,Approved,Hit and run incident,False,13
CLM01626,POL01486,2020-10-13,Vandalism,2472.98,0.0,Rejected,Flood damage during heavy rainfall,False,0
CLM01627,POL00023,2020-12-05,Accident,79639.11,0.0,Under Review,Windshield cracked by debris,False,0
CLM01628,POL02579,2022-02-06,Natural Disaster,77458.9,0.0,Rejected,,False,60
CLM01629,POL01142,2024-02-13,Flood,30548.57,0.0,Under Review,,False,16
CLM01630,POL01001,2021-11-29,Fire,76920.5,40301.23,Settled,Fire damage in garage,False,48
CLM01631,POL00601,2023-03-08,Accident,73095.41,107097.96,Settled,Vehicle stolen from residential area,False,26
CLM01632,POL01709,2020-05-04,Accident,13832.24,0.0,Pending,Vandalism - scratches and dents,False,47
CLM01633,POL00288,2022-12-15,Fire,3321.82,0.0,Pending,Rear end damage in parking lot,False,17
CLM01634,POL01421,2024-11-16,Natural Disaster,56512.62,0.0,Pending,Rear end damage in parking lot,False,8
CLM01635,POL02107,2020-01-08,Vandalism,43876.72,0.0,Under Review,Windshield cracked by debris,False,51
CLM01636,POL01225,2021-04-16,Accident,43808.6,0.0,Pending,Windshield cracked by debris,False,11
CLM01637,POL02817,2024-01-19,Flood,55399.25,0.0,Approved,Hit and run incident,False,2
CLM01638,POL02332,2020-03-05,Theft,51273.52,0.0,Under Review,Fire damage in garage,False,0
CLM01639,POL01105,2020-07-27,Flood,803.14,0.0,Approved,Hit and run incident,False,29
CLM01640,POL02619,2024-02-01,Flood,78759.04,0.0,Pending,Front end collision on highway,False,19
CLM01641,POL01747,2022-03-06,Vandalism,49610.7,0.0,Rejected,Vehicle stolen from residential area,False,60
CLM01642,POL00459,2020-07-10,Fire,75591.43,0.0,Under Review,Vandalism - scratches and dents,False,31
CLM01643,POL02713,2020-06-08,Vandalism,-616.54,0.0,Pending,Windshield cracked by debris,False,58
CLM01644,POL00897,2021-07-11,Accident,4109.35,0.0,Approved,Vandalism - scratches and dents,False,0
CLM01645,POL00484,2022-12-28,Fire,78991.77,0.0,Rejected,Rear end damage in parking lot,False,12
CLM01646,POL01516,2021-04-25,Flood,28435.54,0.0,Pending,Windshield cracked by debris,False,45
CLM01647,POL02843,2021-03-10,Accident,42695.28,0.0,Under Review,Hit and run incident,False,59
CLM01648,POL02955,2023-01-04,Flood,71992.23,0.0,Under Review,,False,30
CLM01649,POL00247,2023-02-18,Flood,59523.85,52387.42,Settled,Vehicle stolen from residential area,False,59
CLM01650,POL00242,2021-12-03,Fire,16030.09,0.0,Rejected,,False,10
CLM01651,POL02022,2024-01-10,Flood,38064.08,0.0,Rejected,Rear end damage in parking lot,False,47
CLM01652,POL00911,2022-04-21,Accident,5128.3,0.0,Approved,Front end collision on highway,False,10
CLM01653,POL02159,2021-01-17,Vandalism,1846.13,0.0,Pending,Front end collision on highway,False,5
CLM01654,POL02183,2023-01-23,Flood,0.0,0.0,Approved,Vehicle stolen from residential area,False,48
CLM01655,POL00109,2022-12-26,Natural Disaster,5889.57,0.0,Under Review,Flood damage during heavy rainfall,False,12
CLM01656,POL01730,2024-12-22,Flood,46229.81,0.0,Approved,Rear end damage in parking lot,False,53
CLM01657,POL01487,2023-07-05,Theft,25936.43,0.0,Under Review,Windshield cracked by debris,False,54
CLM01658,POL01026,2024-10-12,Vandalism,31081.38,0.0,Approved,Fire damage in garage,False,58
CLM01659,POL02318,2022-02-21,Natural Disaster,18911.94,0.0,Approved,Windshield cracked by debris,False,12
CLM01660,POL01446,2022-03-09,Theft,40405.8,0.0,Rejected,,True,54
CLM01661,POL01274,2024-08-07,Natural Disaster,58872.14,0.0,Approved,Windshield cracked by debris,False,59
CLM01662,POL01329,2020-07-29,Accident,38697.62,0.0,Approved,Rear end damage in parking lot,False,23
CLM01663,POL02157,2020-07-21,Natural Disaster,5507.18,0.0,Rejected,Vehicle stolen from residential area,False,24
CLM01664,POL01533,2021-12-08,Accident,25915.76,0.0,Pending,Rear end damage in parking lot,False,22
CLM01665,POL00923,2024-08-19,Vandalism,11770.43,0.0,Pending,Front end collision on highway,False,60
CLM01666,POL00344,2022-04-02,Flood,32243.76,0.0,Under Review,Front end collision on highway,False,5
CLM01667,POL01719,2021-08-03,Natural Disaster,65738.57,0.0,Pending,Vandalism - scratches and dents,False,40
CLM01668,POL01473,2022-10-26,Natural Disaster,42114.58,0.0,Under Review,Flood damage during heavy rainfall,False,9
CLM01669,POL02759,2020-09-17,Flood,16847.49,0.0,Under Review,Flood damage during heavy rainfall,False,40
CLM01670,POL01486,2020-05-20,Fire,0.0,0.0,Under Review,Vehicle stolen from residential area,True,25
CLM01671,POL00106,2024-05-01,Fire,23135.17,11784.93,Settled,Fire damage in garage,False,0
CLM01672,POL01777,2022-12-15,Fire,24947.27,16861.15,Settled,Rear end damage in parking lot,False,21
CLM01673,POL00893,2021-06-14,Fire,40584.35,0.0,Under Review,Front end collision on highway,False,10
CLM01674,POL00613,2021-10-24,Accident,50848.68,0.0,Pending,Vandalism - scratches and dents,True,19
CLM01675,POL02708,2024-05-02,Vandalism,7595.21,0.0,Approved,,False,0
CLM01676,POL00056,2021-11-30,Fire,52635.57,0.0,Rejected,Flood damage during heavy rainfall,False,0
CLM01677,POL00804,2020-06-25,Theft,38302.04,0.0,Under Review,Front end collision on highway,False,18
CLM01678,POL01925,2020-12-12,Theft,7463.38,0.0,Rejected,Front end collision on highway,False,0
CLM01679,POL02054,2024-07-06,Theft,18365.41,0.0,Under Review,Rear end damage in parking lot,False,9
CLM01680,POL02392,2021-04-18,Vandalism,45557.89,0.0,Rejected,Windshield cracked by debris,False,19
CLM01681,POL00158,2024-01-01,Flood,65170.98,0.0,Approved,Vehicle stolen from residential area,False,56
CLM01682,POL02976,2020-06-08,Theft,16531.54,0.0,Approved,Front end collision on highway,False,30
CLM01683,POL02052,2022-09-04,Fire,27335.36,0.0,Rejected,Vehicle stolen from residential area,False,39
CLM01684,POL00778,2020-07-13,Theft,18081.54,0.0,Approved,Flood damage during heavy rainfall,False,48
CLM01685,POL00035,2021-08-05,Fire,74166.43,0.0,Under Review,Hit and run incident,False,0
CLM01686,POL00597,2020-01-07,Theft,40493.96,22307.41,Settled,Flood damage during heavy rainfall,False,4
CLM01687,POL00476,2020-02-21,Flood,67966.0,0.0,Rejected,Hit and run incident,False,33
CLM01688,POL00775,2021-03-19,Flood,13979.54,0.0,Approved,,True,11
CLM01689,POL00105,2022-03-26,Natural Disaster,13836.19,0.0,Rejected,Vehicle stolen from residential area,False,36
CLM01690,POL01225,2022-05-27,Fire,57398.65,0.0,Under Review,Front end collision on highway,False,26
CLM01691,POL00752,2021-07-19,Flood,17526.02,14548.53,Settled,Front end collision on highway,False,1
CLM01692,POL01499,2022-09-23,Vandalism,57179.57,0.0,Under Review,Vandalism - scratches and dents,False,11
CLM01693,POL00767,2023-11-08,Accident,14434.89,0.0,Rejected,Rear end damage in parking lot,False,22
CLM01694,POL01942,2023-05-16,Fire,988.42,0.0,Approved,Front end collision on highway,False,8
CLM01695,POL02119,2020-04-17,Vandalism,41557.85,0.0,Under Review,Vandalism - scratches and dents,False,10
CLM01696,POL01569,2023-05-22,Flood,40635.94,23613.47,Settled,Fire damage in garage,False,16
CLM01697,POL01031,2023-12-06,Vandalism,7622.91,5511.65,Settled,,False,54
CLM01698,POL02852,2021-08-03,Vandalism,35593.72,0.0,Rejected,Windshield cracked by debris,False,59
CLM01699,POL02896,2020-11-27,Fire,0.0,0.0,Rejected,Vandalism - scratches and dents,False,11
CLM01700,POL00120,2020-12-30,Accident,60843.7,0.0,Rejected,Rear end damage in parking lot,False,41
CLM01701,POL02536,2022-05-31,Accident,14588.67,0.0,Approved,Hit and run incident,False,19
CLM01702,POL01682,2024-09-12,Accident,60802.22,0.0,Rejected,,False,19
CLM01703,POL02169,2021-05-11,Flood,53496.25,33747.39,Settled,Rear end damage in parking lot,False,8
CLM01704,POL01348,2022-02-24,Natural Disaster,16509.43,0.0,Rejected,Hit and run incident,False,28
CLM01705,POL01019,2022-02-20,Theft,1623.39,0.0,Pending,Vehicle stolen from residential area,False,11
CLM01706,POL02298,2020-07-03,Flood,51717.07,0.0,Approved,Hit and run incident,False,0
CLM01707,POL02827,2023-08-02,Fire,60740.54,0.0,Approved,Rear end damage in parking lot,False,44
CLM01708,POL02079,2020-04-09,Natural Disaster,76028.95,0.0,Approved,,False,28
CLM01709,POL01900,2020-02-25,Natural Disaster,71444.73,0.0,Pending,Hit and run incident,False,48
CLM01710,POL01979,2024-04-07,Flood,26329.93,0.0,Pending,Fire damage in garage,False,53
CLM01711,POL02863,2021-03-19,Vandalism,7825.62,0.0,Approved,,False,36
CLM01712,POL02986,2023-01-31,Theft,41197.61,0.0,Approved,Rear end damage in parking lot,False,51
CLM01713,POL00547,2021-04-24,Fire,7381.8,5663.57,Settled,Fire damage in garage,False,0
CLM01714,POL02529,2024-01-06,Natural Disaster,11539.02,0.0,Rejected,Hit and run incident,False,0
CLM01715,POL01676,2023-02-05,Accident,31145.3,30207.23,Settled,Flood damage during heavy rainfall,False,43
CLM01716,POL00533,2024-09-10,Natural Disaster,0.0,0.0,Under Review,Hit and run incident,False,45
CLM01717,POL02096,2020-09-18,Fire,45537.78,0.0,Rejected,Windshield cracked by debris,True,26
CLM01718,POL02521,2020-08-16,Natural Disaster,29682.99,18720.48,Settled,Front end collision on highway,False,48
CLM01719,POL01200,2022-11-09,Theft,23607.88,0.0,Approved,Flood damage during heavy rainfall,False,0
CLM01720,POL02301,2024-07-24,Theft,30255.15,0.0,Approved,Vehicle stolen from residential area,True,44
CLM01721,POL02934,2023-12-19,Natural Disaster,47918.28,0.0,Rejected,Front end collision on highway,False,20
CLM01722,POL01980,2020-11-20,Fire,75124.44,0.0,Approved,Vehicle stolen from residential area,False,21
CLM01723,POL01208,2022-03-19,Flood,46732.26,53420.12,Settled,Hit and run incident,False,55
CLM01724,POL00835,2022-11-14,Fire,37893.86,24526.26,Settled,Rear end damage in parking lot,False,53
CLM01725,POL00025,2020-04-09,Accident,37929.1,0.0,Rejected,,False,23
CLM01726,POL02644,2021-01-14,Natural Disaster,9830.19,0.0,Under Review,Hit and run incident,False,47
CLM01727,POL01821,2021-07-21,Fire,0.0,0.0,Approved,,False,0
CLM01728,POL02174,2022-09-05,Flood,26107.58,0.0,Rejected,Hit and run incident,False,23
CLM01729,POL01580,2024-02-20,Fire,30601.4,16049.05,Settled,Fire damage in garage,False,25
CLM01730,POL00775,2024-02-20,Theft,3179.65,0.0,Pending,Flood damage during heavy rainfall,False,59
CLM01731,POL00732,2021-12-12,Natural Disaster,63434.85,53834.88,Settled,Rear end damage in parking lot,False,30
CLM01732,POL02812,2021-02-16,Accident,-3602.96,0.0,Approved,Vehicle stolen from residential area,False,49
CLM01733,POL01793,2022-01-18,Accident,18786.01,0.0,Rejected,Rear end damage in parking lot,False,0
CLM01734,POL02494,2024-10-18,Natural Disaster,5113.95,0.0,Under Review,Rear end damage in parking lot,False,5
CLM01735,POL01803,2022-05-07,Natural Disaster,79637.96,0.0,Under Review,Hit and run incident,False,18
CLM01736,POL00620,2024-01-16,Accident,2343.46,0.0,Pending,Vandalism - scratches and dents,False,0
CLM01737,POL02322,2022-03-30,Fire,16399.25,0.0,Rejected,Flood damage during heavy rainfall,False,53
CLM01738,POL02397,2020-04-28,Vandalism,0.0,0.0,Under Review,Front end collision on highway,False,32
CLM01739,POL01068,2022-12-22,Vandalism,50337.71,0.0,Rejected,Rear end damage in parking lot,False,26
CLM01740,POL00710,2022-10-31,Natural Disaster,56322.07,0.0,Rejected,Vandalism - scratches and dents,False,37
CLM01741,POL02565,2020-01-03,Natural Disaster,37510.67,33522.35,Settled,Fire damage in garage,False,9
CLM01742,POL01374,2020-03-09,Theft,48097.23,0.0,Rejected,Hit and run incident,False,21
CLM01743,POL01179,2020-08-22,Accident,34625.37,0.0,Approved,Vandalism - scratches and dents,False,11
CLM01744,POL01098,2020-06-14,Natural Disaster,58508.84,0.0,Rejected,Rear end damage in parking lot,False,39
CLM01745,POL00289,2021-06-18,Vandalism,52746.89,0.0,Rejected,,False,50
CLM01746,POL01152,2020-05-03,Flood,48534.76,0.0,Rejected,Fire damage in garage,True,47
CLM01747,POL00875,2021-03-04,Natural Disaster,61680.08,0.0,Rejected,Vandalism - scratches and dents,False,30
CLM01748,POL02540,2022-01-05,Accident,29578.1,0.0,Pending,Vehicle stolen from residential area,False,9
CLM01749,POL00452,2023-04-08,Accident,17543.49,0.0,Approved,Rear end damage in parking lot,False,38
CLM01750,POL00862,2020-06-27,Accident,67512.21,34975.57,Settled,Front end collision on highway,False,59
CLM01751,POL00104,2023-04-09,Fire,58504.24,0.0,Under Review,Front end collision on highway,False,12
CLM01752,POL00437,2021-01-25,Theft,61122.07,0.0,Rejected,Rear end damage in parking lot,False,23
CLM01753,POL02990,2021-01-22,Vandalism,58042.57,0.0,Under Review,Rear end damage in parking lot,False,11
CLM01754,POL01478,2021-11-11,Flood,74729.83,0.0,Pending,Fire damage in garage,True,57
CLM01755,POL01244,2024-02-10,Fire,21658.81,0.0,Under Review,Fire damage in garage,False,35
CLM01756,POL01026,2021-10-28,Accident,12757.44,0.0,Approved,Vandalism - scratches and dents,False,17
CLM01757,POL02088,2023-06-07,Accident,66918.12,0.0,Approved,Fire damage in garage,False,0
CLM01758,POL02414,2020-08-29,Natural Disaster,14295.18,0.0,Under Review,Flood damage during heavy rainfall,False,3
CLM01759,POL01467,2020-04-18,Theft,6196.79,3627.57,Settled,,False,43
CLM01760,POL02017,2022-01-22,Natural Disaster,53461.29,0.0,Rejected,Vehicle stolen from residential area,False,6
CLM01761,POL02266,2020-05-02,Vandalism,76219.51,0.0,Approved,,False,57
CLM01762,POL01289,2023-12-09,Theft,62462.61,0.0,Rejected,Rear end damage in parking lot,False,30
CLM01763,POL00382,2022-09-27,Theft,79489.0,0.0,Pending,,False,18
CLM01764,POL02460,2020-09-25,Accident,37193.34,0.0,Rejected,Flood damage during heavy rainfall,False,33
CLM01765,POL02450,2023-05-08,Theft,43147.89,0.0,Pending,Vehicle stolen from residential area,False,0
CLM01766,POL02524,2020-04-03,Accident,19759.9,0.0,Pending,Front end collision on highway,False,25
CLM01767,POL00146,2022-11-09,Natural Disaster,14345.8,0.0,Under Review,Fire damage in garage,False,31
CLM01768,POL02092,2020-07-21,Vandalism,25652.96,0.0,Pending,Vandalism - scratches and dents,False,2
CLM01769,POL00226,2020-05-05,Flood,4944.34,0.0,Approved,,False,18
CLM01770,POL00788,2023-02-02,Fire,47551.82,0.0,Approved,Windshield cracked by debris,False,3
CLM01771,POL00400,2021-03-06,Fire,71709.41,0.0,Under Review,Vandalism - scratches and dents,False,36
CLM01772,POL00080,2022-02-16,Accident,53008.32,0.0,Rejected,Front end collision on highway,False,53
CLM01773,POL00646,2023-04-30,Theft,24229.58,0.0,Approved,Vandalism - scratches and dents,False,1
CLM01774,POL01554,2024-03-01,Flood,49754.01,0.0,Under Review,Flood damage during heavy rainfall,False,54
CLM01775,POL00652,2022-08-31,Natural Disaster,10514.15,0.0,Pending,,False,33
CLM01776,POL02882,2020-01-29,Theft,23149.26,0.0,Approved,Hit and run incident,False,15
CLM01777,POL01537,2022-09-07,Fire,68613.51,36207.56,Settled,,False,34
CLM01778,POL02016,2021-06-01,Theft,15115.42,0.0,Pending,Vandalism - scratches and dents,False,34
CLM01779,POL00304,2024-07-02,Natural Disaster,74062.49,0.0,Approved,,False,32
CLM01780,POL01054,2022-06-18,Flood,11999.42,0.0,Under Review,Front end collision on highway,False,55
CLM01781,POL01476,2023-02-23,Vandalism,31641.08,0.0,Under Review,Vandalism - scratches and dents,False,3
CLM01782,POL00626,2024-07-31,Accident,21637.16,0.0,Rejected,Fire damage in garage,False,36
CLM01783,POL02316,2022-03-08,Accident,33945.33,0.0,Under Review,Rear end damage in parking lot,False,23
CLM01784,POL01888,2023-02-09,Accident,17510.79,0.0,Under Review,Fire damage in garage,False,3
CLM01785,POL00037,2023-02-03,Vandalism,69683.95,35759.07,Settled,Vehicle stolen from residential area,False,41
CLM01786,POL01819,2023-02-12,Natural Disaster,26682.57,0.0,Approved,Vandalism - scratches and dents,False,37
CLM01787,POL01592,2023-11-07,Flood,27627.11,0.0,Under Review,Windshield cracked by debris,False,10
CLM01788,POL00760,2023-06-08,Fire,48060.12,0.0,Under Review,Front end collision on highway,False,32
